group_name,etfs,n_long,n_short,spread_pct,mom0_cagr,mom0_sharpe,mom0_maxdd,mom_cagr,mom_sharpe,mom_maxdd,bh_cagr,bh_sharpe,bh_maxdd,days
plan_a-F2-n3-ct08,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.596635438475467,0.6933923830312225,-30.126529177128436,9.242682549188142,0.618425111335086,-31.791839013463086,7.4127323159264735,0.6022583725762444,-39.14105879093348,5067
plan_a-F1-n5-sw03-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,11.005999672642087,0.7928983546632568,-25.46821496310604,9.9574692268652,0.7270297951730357,-25.969859605891344,7.412731813390194,0.6022584396460835,-39.14106754506142,5067
plan_a-F2-n4-ct08,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.30600853822532,0.8003503152155964,-24.701580085807905,10.100490788505834,0.7260295151859949,-25.00614916961653,7.412732803616895,0.6022584350904585,-39.141078820346266,5067
plan_a-F1-n5-sw03-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,11.26870868552996,0.8062955782103793,-24.306319447608594,10.265454770769654,0.7437132736224487,-24.725454905989295,7.412732323829041,0.6022584589381268,-39.14106356907855,5067
plan_a-F2-n3-ct10,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.582982257974983,0.6918080685976757,-29.503780958350912,9.285620362712098,0.6201254315934865,-31.14253561711573,7.412733467228905,0.6022584752525424,-39.14106693735867,5067
plan_a-F2-n4-ct12,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,9.421031338274165,0.6902036279405459,-27.523857656705186,8.320697415618937,0.6206219967945877,-29.116332568350135,7.412732087861218,0.6022584771187515,-39.1410709091486,5067
plan_a-F2-n5-ct08,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,11.543631438480517,0.8742785267790374,-25.208214956415055,10.484519013418868,0.8033275041909831,-25.454772139929204,7.412732030024016,0.6022584438409055,-39.14105791987645,5067
plan_a-F1-n5-sw04-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,11.108589697160465,0.7431942773756579,-29.063881188556493,9.952788168209992,0.676983984523722,-29.615347648784017,7.4127330224511345,0.6022583527642507,-39.1410630585586,5067
plan_a-F2-n3-ct12,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,8.709057123728892,0.5905680177005743,-36.13893644473467,7.465900409505299,0.52044186619642,-37.60471299790646,7.412732729193494,0.6022583108782813,-39.14106679738719,5067
plan_a-F2-n4-ct10,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.290284137636908,0.7975489952233193,-24.70163061265752,10.138120836641583,0.7267404541000493,-25.00619949209395,7.4127327242569985,0.6022583100080493,-39.14106434717755,5067
plan_a-F2-n5-ct10,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,11.527511471509499,0.8706045623323379,-25.20824029990133,10.518237647254924,0.8032538502047859,-25.454797399868635,7.4127321628910225,0.6022583728676953,-39.1410640503394,5067
plan_a-F2-n5-ct12,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,9.653663495124775,0.7554865948277181,-25.208243192933388,8.693940283244682,0.6894354050607412,-25.454800283363554,7.412732744865647,0.6022582994267437,-39.14106704910839,5067
