Date,momentum,buy_hold
2014-09-08,1.3889605698437724,1.3945165850790995
2014-09-09,1.3810996670352516,1.388019906628393
2014-09-10,1.379628927014773,1.3851069645436527
2014-09-11,1.3783847245591392,1.3845943837525359
2014-09-12,1.3662448781204897,1.3741010497425576
2014-09-15,1.361582977319443,1.3718667915584193
2014-09-16,1.3703564036207223,1.379801297835034
2014-09-17,1.3686460742269102,1.374274412328294
2014-09-18,1.3703124271871399,1.374734805625681
2014-09-19,1.3682758908652946,1.3714954428515347
2014-09-22,1.358436949683081,1.36332220379995
2014-09-23,1.3537426282620826,1.3616768342428223
2014-09-24,1.3612954528310244,1.3668915795148582
2014-09-25,1.3460834311151952,1.357347014054389
2014-09-26,1.3541205255173743,1.3612745113892266
2014-09-29,1.3485053301850716,1.3598563299000694
2014-09-30,1.3467954137446294,1.3510468683275358
2014-10-01,1.3413977903044174,1.3447253391627503
2014-10-02,1.341041212265888,1.345069644320675
2014-10-03,1.3482109931137591,1.3437584728861898
2014-10-06,1.347854218657424,1.3495152996796702
2014-10-07,1.3403309778703927,1.3410604083300683
2014-10-08,1.3546666912923513,1.3532986555758348
2014-10-09,1.3448463877715378,1.337150349781345
2014-10-10,1.3361430734812076,1.3281994932495798
2014-10-13,1.3288451692185215,1.3273549013020778
2014-10-14,1.3332604614367165,1.325917415683541
2014-10-15,1.328715703743318,1.323378391190408
2014-10-16,1.3271578780434679,1.3242007045600006
2014-10-17,1.3340428371116142,1.3299298036981582
2014-10-20,1.3435621142034995,1.3363748793506058
2014-10-21,1.3565008332347335,1.3457548509044666
2014-10-22,1.353094977028011,1.3364810468724364
2014-10-23,1.3607385324419325,1.3440349195852108
2014-10-24,1.3647147010194438,1.3460120836600074
2014-10-27,1.366281822483583,1.34427509429336
2014-10-28,1.372610826558694,1.3550589665605548
2014-10-29,1.3691412458196277,1.352466126900658
2014-10-30,1.3733875590061695,1.3531693910646978
2014-10-31,1.3812203956142246,1.356941411120956
2014-11-03,1.3952919036117424,1.3512154210642964
2014-11-04,1.399256074471696,1.3471537291007332
2014-11-05,1.3919584930565847,1.347004563040752
2014-11-06,1.3986017931420764,1.3432524422899186
2014-11-07,1.3965292872928186,1.3505077555357656
2014-11-10,1.4063956809286937,1.3465683676633666
2014-11-11,1.4058083685420766,1.3501068595744095
2014-11-12,1.4098288064969544,1.346620429007836
2014-11-13,1.4223977353333999,1.3425041883727509
2014-11-14,1.4131204528830614,1.3497215955436783
2014-11-17,1.4136099100312147,1.3447415698553873
2014-11-18,1.4266042638884617,1.3485470035783624
2014-11-19,1.4200991631563684,1.34303097276869
2014-11-20,1.4178834146470372,1.3488662337644144
2014-11-21,1.4163237409225944,1.3573620085686733
2014-11-24,1.4278831248913382,1.3580756883663219
2014-11-25,1.4395475495267338,1.356313306787942
2014-11-26,1.446545136789763,1.3600470164732417
2014-11-28,1.4802337402480954,1.339845568972049
